user_id,activity_date,activity_count
B15-U012,2026-01-17,0
B15-U012,2026-01-18,0
B15-U012,2026-01-19,0
B15-U013,2026-01-14,12
B15-U013,2026-01-15,9
B15-U013,2026-01-16,7
B15-U013,2026-01-17,5
B15-U013,2026-01-18,4
B15-U013,2026-01-19,3
B15-U013,2026-01-20,2
B15-U013,2026-01-21,2
B15-U013,2026-01-22,1
B15-U013,2026-01-23,1
B15-U013,2026-01-24,0
B15-U013,2026-01-25,0
B15-U013,2026-01-26,0
B15-U013,2026-01-27,0
B15-U013,2026-01-28,0
B15-U014,2026-01-13,12
B15-U014,2026-01-12,9
B15-U014,2026-01-11,7
B15-U014,2026-01-10,8
B15-U014,2026-01-09,6
B15-U014,2026-01-08,5
B15-U014,2026-01-07,4
B15-U014,2026-01-06,3
B15-U014,2026-01-05,2
B15-U014,2026-01-04,1
B15-U014,2026-01-03,0
B15-U014,2026-01-02,0
B15-U014,2026-01-01,0
B15-U014,2025-12-31,1
B15-U014,2025-12-30,2
B15-U015,2026-01-20,12
B15-U015,2026-01-19,9
B15-U015,2026-01-18,7
B15-U015,2026-01-17,6
B15-U015,2026-01-16,5
B15-U015,2026-01-15,4
B15-U015,2026-01-14,3
B15-U015,2026-01-13,2
B15-U015,2026-01-12,2
B15-U015,2026-01-11,3
B15-U015,2026-01-10,4
B15-U015,2026-01-09,5
B15-U015,2026-01-08,6
B15-U015,2026-01-07,7
B15-U015,2026-01-06,8
B15-U015,2026-01-05,9
B15-U015,2026-01-04,10
B15-U015,2026-01-03,11
B15-U015,2026-01-02,12
B15-U015,2026-01-01,13
B15-U015,2026-01-31,8
B15-U015,2026-01-30,7
B15-U015,2026-01-29,6
B15-U015,2026-01-28,5
B15-U015,2026-01-27,4
B15-U015,2026-01-26,3
B15-U015,2026-01-25,2
B15-U015,2026-01-24,1
B15-U016,2026-01-08,5
B15-U016,2026-01-09,7
B15-U016,2026-01-10,6
B15-U016,2026-01-11,4
B15-U016,2026-01-12,3
B15-U016,2026-01-13,2
B15-U016,2026-01-14,1
B15-U016,2026-01-15,0
B15-U016,2026-01-16,0
B15-U016,2026-01-17,0
B15-U016,2026-01-18,1
B15-U016,2026-01-19,2
B15-U016,2026-01-20,2
B15-U016,2026-01-21,1
B15-U016,2026-01-22,0
B15-U017,2026-01-23,15
B15-U017,2026-01-22,14
B15-U017,2026-01-21,13
B15-U017,2026-01-20,12
B15-U017,2026-01-19,11
B15-U017,2026-01-18,10
B15-U017,2026-01-17,9
B15-U017,2026-01-16,8
B15-U017,2026-01-15,7
B15-U017,2026-01-14,6
B15-U017,2026-01-13,5
B15-U017,2026-01-12,4
B15-U017,2026-01-11,3
B15-U017,2026-01-10,2
B15-U017,2026-01-09,1
B15-U018,2026-01-03,12
B15-U018,2026-01-04,9
B15-U018,2026-01-05,11
B15-U018,2026-01-06,10
B15-U018,2026-01-07,8
B15-U018,2026-01-08,7
B15-U018,2026-01-09,6
B15-U018,2026-01-10,5
B15-U018,2026-01-11,4
B15-U018,2026-01-12,3
B15-U018,2026-01-13,2
B15-U018,2026-01-14,2
B15-U018,2026-01-15,1
B15-U018,2026-01-16,1
B15-U018,2026-01-17,0
B15-U019,2026-01-13,7
B15-U019,2026-01-14,6
B15-U019,2026-01-15,5
B15-U019,2026-01-16,4
B15-U019,2026-01-17,3
B15-U019,2026-01-18,2
B15-U019,2026-01-19,1
B15-U019,2026-01-20,0
B15-U019,2026-01-21,0
B15-U019,2026-01-22,0
B15-U019,2026-01-23,0
B15-U019,2026-01-24,0
B15-U019,2026-01-25,0
B15-U019,2026-01-26,0
B15-U019,2026-01-27,0
B15-U020,2026-01-20,12
B15-U020,2026-01-19,9
B15-U020,2026-01-18,11
B15-U020,2026-01-17,8
B15-U020,2026-01-16,7
B15-U020,2026-01-15,6
B15-U020,2026-01-14,5
B15-U020,2026-01-13,4
B15-U020,2026-01-12,3
B15-U020,2026-01-11,4
B15-U020,2026-01-10,5
B15-U020,2026-01-09,6
B15-U020,2026-01-08,7
B15-U020,2026-01-07,8
B15-U020,2026-01-06,9
B16-U001,2026-01-01,5
B16-U001,2026-01-02,7
B16-U001,2026-01-03,6
B16-U001,2026-01-04,8
B16-U001,2026-01-05,9
B16-U001,2026-01-06,7
B16-U001,2026-01-07,6
B16-U001,2026-01-08,8
B16-U001,2026-01-09,7
B16-U001,2026-01-10,6
B16-U001,2026-01-11,5
B16-U001,2026-01-12,4
B16-U001,2026-01-13,5
B16-U001,2026-01-14,6
B16-U001,2026-01-15,4
B16-U002,2026-01-24,5
B16-U002,2026-01-23,4
B16-U002,2026-01-22,2
B16-U002,2026-01-21,3
B16-U002,2026-01-20,2
B16-U002,2026-01-19,1
B16-U002,2026-01-18,0
B16-U002,2026-01-17,0
B16-U002,2026-01-16,0
B16-U002,2026-01-15,1
B16-U002,2026-01-14,2
B16-U002,2026-01-13,3
B16-U002,2026-01-12,2
B16-U002,2026-01-11,4
B16-U002,2026-01-10,5
B16-U003,2026-01-24,12
B16-U003,2026-01-23,9
B16-U003,2026-01-22,11
B16-U003,2026-01-21,10
B16-U003,2026-01-20,8
B16-U003,2026-01-19,7
B16-U003,2026-01-18,6
B16-U003,2026-01-17,5
B16-U003,2026-01-16,4
B16-U003,2026-01-15,3
B16-U003,2026-01-14,2
B16-U003,2026-01-13,2
B16-U003,2026-01-12,1
B16-U003,2026-01-11,1
B16-U003,2026-01-10,0
B16-U004,2026-01-28,5
B16-U004,2026-01-27,4
B16-U004,2026-01-26,2
B16-U004,2026-01-25,6
B16-U004,2026-01-24,7
B16-U004,2026-01-23,3
B16-U004,2026-01-22,8
B16-U004,2026-01-21,9
B16-U004,2026-01-20,10
B16-U004,2026-01-19,12
B16-U004,2026-01-18,11
B16-U004,2026-01-17,9
B16-U004,2026-01-16,8
B16-U004,2026-01-15,7
B16-U004,2026-01-14,6
B16-U005,2026-01-22,9
B16-U005,2026-01-21,7
B16-U005,2026-01-20,6
B16-U005,2026-01-19,8
B16-U005,2026-01-18,9
B16-U005,2026-01-17,8
B16-U005,2026-01-16,7
B16-U005,2026-01-15,6
B16-U005,2026-01-14,5
B16-U005,2026-01-13,4
B16-U005,2026-01-12,3
B16-U005,2026-01-11,4
B16-U005,2026-01-10,6
B16-U005,2026-01-09,5
B16-U005,2026-01-08,4
B16-U006,2026-01-19,18
B16-U006,2026-01-18,17
B16-U006,2026-01-17,16
B16-U006,2026-01-16,15
B16-U006,2026-01-15,14
B16-U006,2026-01-14,13
B16-U006,2026-01-13,12
B16-U006,2026-01-12,11
B16-U006,2026-01-11,10
B16-U006,2026-01-10,9
B16-U006,2026-01-09,8
B16-U006,2026-01-08,7
B16-U006,2026-01-07,6
B16-U006,2026-01-06,5
B16-U006,2026-01-05,4
B16-U007,2026-01-13,5
B16-U007,2026-01-12,6
B16-U007,2026-01-11,7
B16-U007,2026-01-10,6
B16-U007,2026-01-09,8
B16-U007,2026-01-08,9
B16-U007,2026-01-07,7
B16-U007,2026-01-06,6
B16-U007,2026-01-05,5
B16-U007,2026-01-04,4
B16-U007,2026-01-03,6
B16-U007,2026-01-02,3
B16-U007,2026-01-01,4
B16-U007,2026-01-16,2
B16-U007,2026-01-15,3
B16-U008,2026-01-02,5
B16-U008,2026-01-03,7
B16-U008,2026-01-04,6
B16-U008,2026-01-05,8
B16-U008,2026-01-06,9
B16-U008,2026-01-07,7
B16-U008,2026-01-08,10
B16-U008,2026-01-09,9
B16-U008,2026-01-10,8
B16-U008,2026-01-11,6
B16-U008,2026-01-12,7
B16-U008,2026-01-13,5
B16-U008,2026-01-14,6
B16-U008,2026-01-15,4
B16-U008,2026-01-16,3
B16-U009,2026-01-01,5
B16-U009,2026-01-02,7
B16-U009,2026-01-03,6
B16-U009,2026-01-04,4
B16-U009,2026-01-05,3
B16-U009,2026-01-06,2
B16-U009,2026-01-07,1
B16-U009,2026-01-08,0
B16-U009,2026-01-09,0
B16-U009,2026-01-10,0
B16-U009,2026-01-11,0
B16-U009,2026-01-12,0
B16-U009,2026-01-13,0
B16-U009,2026-01-14,0
B16-U009,2026-01-15,0
B16-U010,2025-12-31,5
B16-U010,2026-01-01,8
B16-U010,2026-01-02,6
B16-U010,2026-01-03,7
B16-U010,2026-01-04,4
B16-U010,2026-01-05,2
B16-U010,2026-01-06,3
B16-U010,2026-01-07,1
B16-U010,2026-01-08,2
B16-U010,2026-01-09,0
B16-U010,2026-01-10,1
B16-U010,2026-01-11,2
B16-U010,2026-01-12,0
B16-U010,2026-01-13,0
B16-U010,2026-01-14,0
B16-U011,2025-12-31,15
B16-U011,2026-01-01,14
B16-U011,2026-01-02,13
B16-U011,2026-01-03,12
B16-U011,2026-01-04,11
B16-U011,2026-01-05,10
B16-U011,2026-01-06,9
B16-U011,2026-01-07,8
B16-U011,2026-01-08,7
B16-U011,2026-01-09,6
B16-U011,2026-01-10,5
B16-U011,2026-01-11,4
B16-U011,2026-01-12,3
B16-U011,2026-01-13,2
B16-U011,2026-01-14,1
B16-U012,2026-01-03,16
B16-U012,2026-01-04,14
B16-U012,2026-01-05,12
B16-U012,2026-01-06,9
B16-U012,2026-01-07,7
B16-U012,2026-01-08,6
B16-U012,2026-01-09,5
B16-U012,2026-01-10,4
B16-U012,2026-01-11,3
B16-U012,2026-01-12,2
B16-U012,2026-01-13,2
B16-U012,2026-01-14,2
B16-U012,2026-01-15,1
B16-U012,2026-01-16,1
B16-U012,2026-01-17,1
B16-U013,2025-12-28,5
B16-U013,2025-12-29,7
B16-U013,2025-12-30,6
B16-U013,2025-12-31,8
B16-U013,2026-01-01,9
B16-U013,2026-01-02,8
B16-U013,2026-01-03,7
B16-U013,2026-01-04,6
B16-U013,2026-01-05,5
B16-U013,2026-01-06,4
B16-U013,2026-01-07,3
B16-U013,2026-01-08,2
B16-U013,2026-01-09,2
B16-U013,2026-01-10,1
B16-U013,2026-01-11,0
B16-U014,2026-01-13,9
B16-U014,2026-01-12,8
B16-U014,2026-01-11,7
B16-U014,2026-01-10,6
B16-U014,2026-01-09,5
B16-U014,2026-01-08,4
B16-U014,2026-01-07,4
B16-U014,2026-01-06,3
B16-U014,2026-01-05,3
B16-U014,2026-01-04,2
B16-U014,2026-01-03,2
B16-U014,2026-01-02,1
B16-U014,2026-01-01,1
B16-U014,2025-12-31,1
B16-U014,2025-12-30,0
B16-U015,2025-12-27,12
B16-U015,2025-12-28,9
B16-U015,2025-12-29,7
B16-U015,2025-12-30,5
B16-U015,2025-12-31,4
B16-U015,2026-01-01,3
B16-U015,2026-01-02,2
B16-U015,2026-01-03,2
B16-U015,2026-01-04,1
B16-U015,2026-01-05,1
B16-U015,2026-01-06,0
B16-U016,2025-12-27,15
B16-U016,2025-12-28,14
B16-U016,2025-12-29,13
B16-U016,2025-12-30,12
B16-U016,2025-12-31,11
B16-U016,2026-01-01,10
B16-U016,2026-01-02,9
B16-U016,2026-01-03,8
B16-U016,2026-01-04,7
B16-U016,2026-01-05,6
B16-U016,2026-01-06,5
B16-U016,2026-01-07,4
B16-U016,2026-01-08,3
B16-U016,2026-01-09,2
B16-U016,2026-01-10,1
B16-U017,2025-12-25,6
B16-U017,2025-12-26,5
B16-U017,2025-12-27,4
B16-U017,2025-12-28,3
B16-U017,2025-12-29,2
B16-U017,2025-12-30,1
B16-U017,2025-12-31,0
B16-U017,2026-01-01,0
B16-U017,2026-01-02,0
B16-U017,2026-01-03,0
B16-U017,2026-01-04,0
B16-U017,2026-01-05,0
B16-U017,2026-01-06,1
B16-U017,2026-01-07,2
B16-U017,2026-01-08,3
B16-U018,2025-12-28,14
B16-U018,2025-12-29,12
B16-U018,2025-12-30,11
B16-U018,2025-12-31,9
B16-U018,2026-01-01,8
B16-U018,2026-01-02,7
B16-U018,2026-01-03,6
B16-U018,2026-01-04,5
B16-U018,2026-01-05,4
B16-U018,2026-01-06,3
B16-U018,2026-01-07,2
B16-U018,2026-01-08,2
B16-U018,2026-01-09,1
B16-U018,2026-01-10,0
B16-U018,2026-01-11,0
B16-U019,2025-12-28,12
B16-U019,2025-12-29,9
B16-U019,2025-12-30,7
B16-U019,2025-12-31,6
B16-U019,2026-01-01,5
B16-U019,2026-01-02,4
B16-U019,2026-01-03,3
B16-U019,2026-01-04,2
B16-U019,2026-01-05,2
B16-U019,2026-01-06,1
B16-U019,2026-01-07,1
B16-U019,2026-01-08,0
B16-U019,2026-01-09,0
B16-U019,2026-01-10,0
B16-U019,2026-01-11,0
B16-U020,2025-12-31,12
B16-U020,2026-01-01,9
B16-U020,2026-01-02,11
B16-U020,2026-01-03,8
B16-U020,2026-01-04,7
B16-U020,2026-01-05,6
B16-U020,2026-01-06,5
B16-U020,2026-01-07,4
B16-U020,2026-01-08,3
B16-U020,2026-01-09,3
B16-U020,2026-01-10,2
B16-U020,2026-01-11,2
B16-U020,2026-01-12,1
B16-U020,2026-01-13,1
B16-U020,2026-01-14,0
B16-U020,2026-01-15,0
B16-U020,2026-01-16,0
B16-U020,2026-01-17,0
B16-U020,2026-01-18,0
B16-U020,2026-01-19,0
B17-U001,2026-01-28,12
B17-U001,2026-01-27,9
B17-U001,2026-01-26,7
B17-U001,2026-01-25,6
B17-U001,2026-01-24,5
B17-U001,2026-01-23,4
B17-U001,2026-01-22,3
B17-U001,2026-01-21,2
B17-U001,2026-01-20,2
B17-U001,2026-01-19,1
B17-U001,2026-01-18,1
B17-U001,2026-01-17,0
B17-U001,2026-01-16,0
B17-U001,2026-01-15,2
B17-U001,2026-01-14,3
B17-U002,2026-01-23,9
B17-U002,2026-01-22,8
B17-U002,2026-01-21,7
B17-U002,2026-01-20,6
B17-U002,2026-01-19,5
B17-U002,2026-01-18,4
B17-U002,2026-01-17,3
B17-U002,2026-01-16,2
B17-U002,2026-01-15,1
B17-U002,2026-01-14,0
B17-U002,2026-01-13,0
B17-U002,2026-01-12,0
B17-U002,2026-01-11,0
B17-U002,2026-01-10,0
B17-U002,2026-01-09,0
B17-U003,2026-01-02,12
B17-U003,2026-01-03,9
B17-U003,2026-01-04,11
B17-U003,2026-01-05,8
B17-U003,2026-01-06,7
B17-U003,2026-01-07,6
B17-U003,2026-01-08,5
B17-U003,2026-01-09,4
B17-U003,2026-01-10,3
B17-U003,2026-01-11,2
B17-U003,2026-01-12,2
B17-U003,2026-01-13,1
B17-U003,2026-01-14,1
B17-U003,2026-01-15,0
B17-U004,2026-01-12,5
B17-U004,2026-01-13,7
B17-U004,2026-01-14,6
B17-U004,2026-01-15,8
B17-U004,2026-01-16,9
B17-U004,2026-01-17,8
B17-U004,2026-01-18,7
B17-U004,2026-01-19,6
B17-U004,2026-01-20,5
B17-U004,2026-01-21,4
B17-U004,2026-01-22,3
B17-U004,2026-01-23,2
B17-U004,2026-01-24,2
B17-U004,2026-01-25,1
B17-U004,2026-01-26,0
B17-U005,2026-01-16,5
B17-U005,2026-01-15,4
B17-U005,2026-01-14,2
B17-U005,2026-01-13,3
B17-U005,2026-01-12,4
B17-U005,2026-01-11,3
B17-U005,2026-01-10,2
B17-U005,2026-01-09,3
B17-U005,2026-01-08,1
B17-U005,2026-01-07,2
B17-U005,2026-01-06,0
B17-U005,2026-01-05,0
B17-U005,2026-01-04,0
B17-U005,2026-01-03,0
B17-U005,2026-01-02,0
B17-U006,2026-01-25,9
B17-U006,2026-01-24,7
B17-U006,2026-01-23,11
B17-U006,2026-01-22,8
B17-U006,2026-01-21,10
B17-U006,2026-01-20,9
B17-U006,2026-01-19,12
B17-U006,2026-01-18,8
B17-U006,2026-01-17,6
B17-U006,2026-01-16,5
B17-U006,2026-01-15,4
B17-U006,2026-01-14,3
B17-U006,2026-01-13,2
B17-U006,2026-01-12,3
B17-U006,2026-01-11,2
B17-U007,2026-01-04,12
B17-U007,2026-01-05,9
B17-U007,2026-01-06,7
B17-U007,2026-01-07,6
B17-U007,2026-01-08,5
B17-U007,2026-01-09,4
B17-U007,2026-01-10,3
B17-U007,2026-01-11,2
B17-U007,2026-01-12,2
B17-U007,2026-01-13,2
B17-U007,2026-01-14,2
B17-U007,2026-01-15,1
B17-U007,2026-01-16,1
B17-U007,2026-01-17,0
B17-U007,2026-01-18,0
B17-U008,2026-01-24,5
B17-U008,2026-01-23,7
B17-U008,2026-01-22,6
B17-U008,2026-01-21,4
B17-U008,2026-01-20,3
B17-U008,2026-01-19,2
B17-U008,2026-01-18,1
B17-U008,2026-01-17,0
B17-U008,2026-01-16,0
B17-U008,2026-01-15,1
B17-U008,2026-01-14,2
B17-U008,2026-01-13,3
B17-U008,2026-01-12,4
B17-U008,2026-01-11,6
B17-U008,2026-01-10,7
B17-U009,2026-01-04,12
B17-U009,2026-01-05,9
B17-U009,2026-01-06,11
B17-U009,2026-01-07,7
B17-U009,2026-01-08,8
B17-U009,2026-01-09,6
B17-U009,2026-01-10,5
B17-U009,2026-01-11,4
B17-U009,2026-01-12,3
B17-U009,2026-01-13,2
B17-U009,2026-01-14,1
B17-U009,2026-01-15,1
B17-U009,2026-01-16,2
B17-U009,2026-01-17,2
B17-U009,2026-01-18,1
B17-U010,2026-01-01,5
B17-U010,2026-01-02,4
B17-U010,2026-01-03,3
B17-U010,2026-01-04,2
B17-U010,2026-01-05,1
B17-U010,2026-01-06,1
B17-U010,2026-01-07,0
B17-U010,2026-01-08,0
B17-U010,2026-01-09,0
B17-U010,2026-01-10,0
B17-U010,2026-01-11,0
B17-U010,2026-01-12,0
B17-U010,2026-01-13,0
B17-U010,2026-01-14,0
B17-U010,2026-01-15,0
B17-U011,2026-01-10,12
B17-U011,2026-01-11,9
B17-U011,2026-01-12,8
B17-U011,2026-01-13,7
B17-U011,2026-01-14,6
B17-U011,2026-01-15,5
B17-U011,2026-01-16,4
B17-U011,2026-01-17,3
B17-U011,2026-01-18,2
B17-U011,2026-01-19,2
B17-U011,2026-01-20,2
B17-U011,2026-01-21,2
B17-U011,2026-01-22,2
B17-U011,2026-01-23,2
B17-U011,2026-01-24,2
B17-U012,2026-01-06,5
B17-U012,2026-01-07,7
B17-U012,2026-01-08,6
B17-U012,2026-01-09,4
B17-U012,2026-01-10,3
B17-U012,2026-01-11,2
B17-U012,2026-01-12,1
B17-U012,2026-01-13,2
B17-U012,2026-01-14,0
B17-U012,2026-01-15,1
B17-U012,2026-01-16,0
B17-U012,2026-01-17,0
B17-U012,2026-01-18,0
B17-U012,2026-01-19,0
B17-U012,2026-01-20,0
B17-U013,2026-01-13,5
B17-U013,2026-01-14,7
B17-U013,2026-01-15,6
B17-U013,2026-01-16,4
B17-U013,2026-01-17,3
B17-U013,2026-01-18,2
B17-U013,2026-01-19,2
B17-U013,2026-01-20,1
B17-U013,2026-01-21,0
B17-U013,2026-01-22,0
B17-U013,2026-01-23,0
B17-U013,2026-01-24,0
B17-U013,2026-01-25,0
B17-U013,2026-01-26,0
B17-U013,2026-01-27,0
B17-U014,2026-01-16,9
B17-U014,2026-01-15,11
B17-U014,2026-01-14,8
B17-U014,2026-01-13,7
B17-U014,2026-01-12,10
B17-U014,2026-01-11,12
B17-U014,2026-01-10,9
B17-U014,2026-01-09,8
B17-U014,2026-01-08,6
B17-U014,2026-01-07,7
B17-U014,2026-01-06,8
B17-U014,2026-01-05,6
B17-U014,2026-01-04,5
B17-U014,2026-01-03,4
B17-U014,2026-01-02,3
B17-U015,2026-01-28,12
B17-U015,2026-01-27,9
B17-U015,2026-01-26,7
B17-U015,2026-01-25,6
B17-U015,2026-01-24,5
B17-U015,2026-01-23,4
B17-U015,2026-01-22,3
B17-U015,2026-01-21,2
B17-U015,2026-01-20,2
B17-U015,2026-01-19,1
B17-U015,2026-01-18,2
B17-U015,2026-01-17,1
B17-U015,2026-01-16,1
B17-U015,2026-01-15,0
B17-U015,2026-01-14,0
B17-U016,2026-01-20,5
B17-U016,2026-01-19,4
B17-U016,2026-01-18,3
B17-U016,2026-01-17,2
B17-U016,2026-01-16,1
B17-U016,2026-01-15,0
B17-U016,2026-01-14,0
B17-U016,2026-01-13,0
B17-U016,2026-01-12,0
B17-U016,2026-01-11,1
B17-U016,2026-01-10,2
B17-U016,2026-01-09,3
B17-U016,2026-01-08,4
B17-U016,2026-01-07,5
B17-U017,2026-01-16,16
B17-U017,2026-01-15,14
B17-U017,2026-01-14,12
B17-U017,2026-01-13,11
B17-U017,2026-01-12,9
B17-U017,2026-01-11,8
B17-U017,2026-01-10,8
B17-U017,2026-01-09,7
B17-U017,2026-01-08,6
B17-U017,2026-01-07,5
B17-U017,2026-01-06,4
B17-U017,2026-01-05,4
B17-U017,2026-01-04,3
B17-U017,2026-01-03,3
B17-U017,2026-01-02,3
B17-U018,2026-01-04,12
B17-U018,2026-01-05,9
B17-U018,2026-01-06,11
B17-U018,2026-01-07,8
B17-U018,2026-01-08,7
B17-U018,2026-01-09,6
B17-U018,2026-01-10,5
B17-U018,2026-01-11,4
B17-U018,2026-01-12,3
B17-U018,2026-01-13,2
B17-U018,2026-01-14,3
B17-U018,2026-01-15,2
B17-U018,2026-01-16,1
B17-U018,2026-01-17,0
B17-U018,2026-01-18,0
B17-U018,2026-01-19,1
B17-U018,2026-01-20,2
B17-U018,2026-01-21,1
B17-U018,2026-01-22,2
B17-U018,2026-01-23,3
B17-U018,2026-01-24,2
B17-U018,2026-01-25,1
B17-U018,2026-01-26,2
B17-U018,2026-01-27,1
B17-U018,2026-01-28,2
B17-U018,2026-01-29,3
B17-U018,2026-01-30,4
B17-U019,2026-01-13,15
B17-U019,2026-01-12,14
B17-U019,2026-01-11,16
B17-U019,2026-01-10,18
B17-U019,2026-01-09,17
B17-U019,2026-01-08,19
B17-U019,2026-01-07,18
B17-U019,2026-01-06,20
B17-U019,2026-01-05,19
B17-U019,2026-01-04,18
B17-U019,2026-01-03,17
B17-U019,2026-01-02,16
B17-U019,2026-01-01,15
B17-U019,2025-12-31,14
B17-U019,2025-12-30,13
B17-U020,2026-01-13,5
B17-U020,2026-01-12,4
B17-U020,2026-01-11,6
B17-U020,2026-01-10,7
B17-U020,2026-01-09,5
B17-U020,2026-01-08,6
B17-U020,2026-01-07,8
B17-U020,2026-01-06,9
B17-U020,2026-01-05,10
B17-U020,2026-01-04,12
B17-U020,2026-01-03,11
B17-U020,2026-01-02,9
B17-U020,2026-01-01,8
B17-U020,2025-12-31,7
B17-U020,2025-12-30,6
B18-U001,2026-01-13,5
B18-U001,2026-01-14,7
B18-U001,2026-01-15,6
B18-U001,2026-01-16,8
B18-U001,2026-01-17,9
B18-U001,2026-01-18,7
B18-U001,2026-01-19,6
B18-U001,2026-01-20,8
B18-U001,2026-01-21,7
B18-U001,2026-01-22,6
B18-U001,2026-01-23,5
B18-U001,2026-01-24,4
B18-U001,2026-01-25,3
B18-U001,2026-01-26,4
B18-U001,2026-01-27,3
B18-U002,2026-01-13,9
B18-U002,2026-01-12,7
B18-U002,2026-01-11,6
B18-U002,2026-01-10,8
B18-U002,2026-01-09,5
B18-U002,2026-01-08,9
B18-U002,2026-01-07,10
B18-U002,2026-01-06,8
B18-U002,2026-01-05,11
B18-U002,2026-01-04,12
B18-U002,2026-01-03,14
B18-U002,2026-01-02,13
B18-U002,2026-01-01,15
B18-U002,2026-01-30,6
B18-U002,2026-01-29,7
B18-U003,2026-01-26,12
B18-U003,2026-01-25,9
B18-U003,2026-01-24,7
B18-U003,2026-01-23,10
B18-U003,2026-01-22,11
B18-U003,2026-01-21,8
B18-U003,2026-01-20,6
B18-U003,2026-01-19,5
B18-U003,2026-01-18,4
B18-U003,2026-01-17,3
B18-U003,2026-01-16,2
B18-U003,2026-01-15,3
B18-U003,2026-01-14,4
B18-U003,2026-01-13,5
B18-U003,2026-01-12,6
B18-U004,2026-01-11,5
B18-U004,2026-01-12,6
B18-U004,2026-01-13,4
B18-U004,2026-01-14,3
B18-U004,2026-01-15,2
B18-U004,2026-01-16,1
B18-U004,2026-01-17,0
B18-U004,2026-01-18,0
B18-U004,2026-01-19,0
B18-U004,2026-01-20,0
B18-U004,2026-01-21,0
B18-U004,2026-01-22,1
B18-U004,2026-01-23,2
B18-U004,2026-01-24,3
B18-U004,2026-01-25,4
B18-U005,2026-01-12,9
B18-U005,2026-01-11,7
B18-U005,2026-01-10,12
B18-U005,2026-01-09,8
B18-U005,2026-01-08,11
B18-U005,2026-01-07,10
B18-U005,2026-01-06,9
B18-U005,2026-01-05,8
B18-U005,2026-01-04,9
B18-U005,2026-01-03,7
B18-U005,2026-01-02,6
B18-U005,2026-01-01,8
B18-U005,2025-12-31,5
B18-U005,2025-12-30,4
B18-U006,2026-01-07,12
B18-U006,2026-01-08,9
B18-U006,2026-01-09,8
B18-U006,2026-01-10,6
B18-U006,2026-01-11,5
B18-U006,2026-01-12,4
B18-U006,2026-01-13,3
B18-U006,2026-01-14,2
B18-U006,2026-01-15,1
B18-U006,2026-01-16,0
B18-U006,2026-01-17,0
B18-U006,2026-01-18,0
B18-U006,2026-01-19,0
B18-U006,2026-01-20,0
B18-U006,2026-01-21,0
B18-U007,2026-01-01,5
B18-U007,2026-01-02,7
B18-U007,2026-01-03,6
B18-U007,2026-01-04,8
B18-U007,2026-01-05,9
B18-U007,2026-01-06,10
B18-U007,2026-01-07,11
B18-U007,2026-01-08,12
B18-U007,2026-01-09,13
B18-U007,2026-01-10,14
B18-U007,2026-01-11,15
B18-U007,2026-01-12,16
B18-U007,2026-01-13,17
B18-U007,2026-01-14,18
B18-U007,2026-01-15,19
B18-U008,2026-01-21,6
B18-U008,2026-01-20,5
B18-U008,2026-01-19,4
B18-U008,2026-01-18,3
B18-U008,2026-01-17,2
B18-U008,2026-01-16,1
B18-U008,2026-01-15,1
B18-U008,2026-01-14,0
B18-U008,2026-01-13,0
B18-U008,2026-01-12,0
B18-U008,2026-01-11,1
B18-U008,2026-01-10,2
B18-U008,2026-01-09,2
B18-U008,2026-01-08,3
B18-U008,2026-01-07,4
B18-U009,2026-01-04,5
B18-U009,2026-01-05,7
B18-U009,2026-01-06,6
B18-U009,2026-01-07,8
B18-U009,2026-01-08,9
B18-U009,2026-01-09,7
B18-U009,2026-01-10,6
B18-U009,2026-01-11,5
B18-U009,2026-01-12,4
B18-U009,2026-01-13,3
B18-U009,2026-01-14,2
B18-U009,2026-01-15,1
B18-U009,2026-01-16,2
B18-U009,2026-01-17,3
B18-U009,2026-01-18,2
B18-U010,2026-01-18,12
B18-U010,2026-01-17,9
B18-U010,2026-01-16,11
B18-U010,2026-01-15,10
B18-U010,2026-01-14,8
B18-U010,2026-01-13,7
B18-U010,2026-01-12,6
B18-U010,2026-01-11,5
B18-U010,2026-01-10,4
B18-U010,2026-01-09,3
B18-U010,2026-01-08,2
B18-U010,2026-01-07,2
B18-U010,2026-01-06,1
B18-U010,2026-01-05,1
B18-U010,2026-01-04,0
B18-U011,2026-01-16,5
B18-U011,2026-01-15,4
B18-U011,2026-01-14,2
B18-U011,2026-01-13,4
B18-U011,2026-01-12,3
B18-U011,2026-01-11,2
B18-U011,2026-01-10,1
B18-U011,2026-01-09,0
B18-U011,2026-01-08,0
B18-U011,2026-01-07,0
B18-U011,2026-01-06,1
B18-U011,2026-01-05,2
B18-U011,2026-01-04,3
B18-U011,2026-01-03,4
B18-U011,2026-01-02,6
B18-U012,2026-01-01,12
B18-U012,2026-01-02,9
B18-U012,2026-01-03,8
B18-U012,2026-01-04,7
B18-U012,2026-01-05,5
B18-U012,2026-01-06,4
B18-U012,2026-01-07,3
B18-U012,2026-01-08,2
B18-U012,2026-01-09,2
B18-U012,2026-01-10,1
B18-U012,2026-01-11,1
B18-U012,2026-01-12,0
B18-U012,2026-01-13,0
B18-U012,2026-01-14,0
B18-U012,2026-01-15,0
B18-U013,2026-01-13,6
B18-U013,2026-01-12,7
B18-U013,2026-01-11,5
B18-U013,2026-01-10,4
B18-U013,2026-01-09,6
B18-U013,2026-01-08,5
