payment_id,user_id,subscription_id,payment_date,amount,promo_code,payment_status
P005,B13-U018,S001,2026-07-20,150000.0,HALF,success
P006,B14-U019,B298-S001,2026-02-15,50000.0,,success
P007,B15-U015,B314-S001,2026-01-10,150000.0,NEW30,success
P008,B4-U021,B99-S003,2026-01-25,150000.0,,failed
P009,B15-U001,B300-S001,2026-06-15,50000.0,,success
P001,B7-U009,S002,2026-01-12,150000.0,,success
P002,B2-U002,S002,2026-02-12,150000.0,PROMO10,success
P003,B2-U001,S003,2026-02-20,50000.0,,failed
P004,B18-U016,B375-S002,2026-05-01,150000.0,,success
P005,B1-U005,S001,2026-02-15,150000.0,PROMO20,success
P006,B14-U006,B285-S001,2026-03-12,50000.0,,success
P007,B7-U001,B140-S002,2026-07-20,150000.0,,success
P008,B5-U004,S001,2026-02-12,150000.0,PROMO15,success
P009,B4-U015,B94-S002,2026-05-10,150000.0,,success
P010,B14-U006,B285-S001,2026-04-02,50000.0,,success
P001,B7-U010,S003,2026-12-01,150000.0,,success
P002,B7-U010,S003,2026-12-15,150000.0,SAVE20,success
P003,B4-U010,B89-S002,2026-05-30,50000.0,,success
P004,B5-U030,B274-S001,2026-03-15,50000.0,,failed
P005,B3-U011,S003,2026-12-01,150000.0,WELCOME,success
P006,B9-U004,S003,2026-03-01,50000.0,,success
P001,B7-U011,S006,2026-02-01,50000.0,,success
P002,B13-U019,S006,2026-02-01,50000.0,PROMO10,success
P003,B19-U001,B380-S001,2026-01-20,50000.0,,success
P004,B9-U012,B191-S001,2026-01-25,150000.0,,success
P005,B15-U004,B303-S001,2026-01-04,50000.0,PROMO15,failed
P006,B6-U002,B121-S001,2026-01-20,50000.0,,success
P007,B14-U008,S002,2026-04-15,150000.0,PROMO30,success
P008,B7-U020,B149-S003,2026-02-20,50000.0,,failed
P009,B12-U017,B256-S001,2026-01-25,50000.0,PROMO5,success
P010,B11-U010,S003,2026-03-20,50000.0,,success
B151-P001,B7-U012,B194-S001,2026-01-12,50000.0,,success
B151-P002,B9-U015,B194-S001,2026-01-11,50000.0,PROMO10,success
B151-P003,B14-U001,S001,2026-01-15,50000.0,,success
B151-P004,B5-U006,S001,2026-02-15,150000.0,,success
B151-P005,B17-U008,B347-S001,2026-01-10,50000.0,NEWUSER,success
B151-P006,B19-U009,B388-S003,2026-08-10,150000.0,,success
B151-P007,B1-U017,S005,2026-04-05,150000.0,SPRING20,success
B151-P008,B19-U019,S001,2026-01-08,50000.0,,success
B151-P009,B15-U009,S002,2026-02-20,50000.0,,failed
B151-P010,B13-U002,B261-S002,2026-01-20,50000.0,WELCOME,success
P001,B7-U013,S001,2026-01-04,50000.0,,success
P002,B7-U013,S001,2026-02-04,50000.0,DISC10,success
P003,B5-U016,S002,2025-12-10,50000.0,,failed
P004,B12-U018,S002,2026-01-01,50000.0,PROMO25,success
P005,B18-U006,B365-S002,2026-04-15,150000.0,,success
P006,B6-U008,S001,2026-01-04,50000.0,,success
P007,B11-U018,S001,2026-01-09,50000.0,DISC5,success
P008,B13-U020,B279-S001,2026-01-21,150000.0,WELCOME,success
P009,B14-U006,B285-S001,2026-01-08,50000.0,,success
P010,B6-U017,B136-S001,2026-01-27,50000.0,NEWUSER,success
P011,B18-U018,B377-S002,2026-01-26,150000.0,,success
P012,B0-U018,B17-S002,2026-07-03,50000.0,,success
P001,B7-U014,B101-S002,2026-07-13,50000.0,,success
P002,B7-U014,B101-S002,2026-07-28,45000.0,PROMO15,success
P003,B15-U020,B319-S002,2026-12-01,50000.0,,failed
P004,B0-U010,B9-S002,2026-08-15,50000.0,,success
P005,B1-U002,B21-S003,2026-03-01,50000.0,PROMO30,success
P006,B1-U004,S001,2026-01-12,50000.0,,success
P007,B3-U020,S002,2026-03-15,150000.0,,success
P008,B16-U017,B336-S002,2026-02-15,50000.0,PROMO5,failed
P009,B16-U017,B336-S002,2026-02-28,50000.0,,success
P010,B15-U020,B318-S002,2026-06-15,150000.0,PROMO25,success
B154-P001,B7-U015,B201-S001,2026-02-10,50000.0,,success
B154-P002,B7-U015,B201-S001,2026-03-10,50000.0,DISC10,success
B154-P003,B7-U015,B201-S001,2026-04-10,50000.0,,success
B154-P004,B4-U007,B86-S003,2026-04-15,50000.0,,failed
B154-P005,B4-U009,S003,2026-02-01,50000.0,,success
B154-P006,B19-U013,S002,2026-04-01,150000.0,PROMO20,success
B154-P007,B8-U007,B166-S003,2026-03-20,50000.0,DISC15,success
B154-P008,B18-U020,B379-S002,2026-03-02,150000.0,,success
B155-P001,B7-U016,B152-S001,2026-02-15,150000.0,,success
B155-P002,B7-U016,B152-S001,2026-03-15,105000.0,PROMO15,success
P003,B12-U011,B250-S002,2026-01-15,50000.0,,failed
B155-P004,B9-U006,S004,2026-01-11,50000.0,,success
B155-P005,B2-U019,B58-S001,2026-01-21,150000.0,NEWYEAR,success
B155-P006,B13-U013,B272-S002,2026-08-01,150000.0,,success
B155-P007,B14-U004,B283-S001,2026-01-15,50000.0,,success
B155-P008,B13-U010,B269-S002,2026-01-20,50000.0,,failed
P001,B7-U017,B235-S001,2026-01-04,150000.0,,success
P002,B11-U016,B235-S001,2026-01-11,150000.0,PROMO10,success
P003,B4-U002,B81-S002,2026-07-25,45000.0,,success
P004,B19-U002,B381-S003,2026-12-15,50000.0,,success
P005,B16-U018,B337-S001,2025-12-25,50000.0,,failed
P006,B4-U010,B89-S001,2026-04-05,150000.0,PROMO15,success
P007,B6-U017,B136-S001,2026-02-20,50000.0,,success
P008,B6-U015,S001,2026-02-15,50000.0,,success
P009,B1-U007,B26-S001,2026-01-20,150000.0,,success
P010,B0-U003,S005,2026-03-22,150000.0,,success
P011,B11-U018,S002,2026-02-10,150000.0,,success
B157-P001,B7-U018,S002,2026-01-15,25000.0,,success
B157-P002,B7-U018,S002,2026-02-15,25000.0,PROMO20,success
P003,B10-U020,B219-S002,2026-08-01,25000.0,,success
B157-P004,B10-U020,B219-S002,2026-11-01,25000.0,SAVE10,failed
B157-P005,B18-U013,B370-S005,2026-03-18,50000.0,,success
B157-P006,B8-U015,B174-S002,2026-02-10,150000.0,,success
B157-P007,B5-U011,B110-S003,2026-06-15,50000.0,DISC5,failed
B157-P008,B14-U018,B297-S002,2026-01-05,50000.0,,success
B157-P009,B7-U020,B149-S003,2026-03-12,50000.0,PROMO15,success
P001,B7-U019,B149-S002,2026-01-05,150000.0,,success
P002,B7-U019,S002,2026-02-01,105000.0,SPRING10,success
P003,B9-U004,S004,2026-04-15,150000.0,,failed
P004,B4-U006,B85-S002,2026-07-12,75000.0,HALFOFF,success
P005,B9-U004,S004,2026-05-09,150000.0,,success
P006,B13-U002,B261-S001,2026-01-15,150000.0,,success
P007,B12-U012,B250-S003,2026-02-20,150000.0,NEWUSER,success
P008,B10-U001,B200-S003,2026-12-05,50000.0,,success
P001,B7-U020,B110-S002,2026-04-05,150000.0,,success
P002,B7-U020,B110-S002,2026-05-05,150000.0,PROMO20,success
P003,B9-U002,B181-S001,2026-02-15,50000.0,,failed
P004,B9-U002,B181-S001,2026-03-15,50000.0,SPRING,success
P005,B10-U019,B218-S001,2026-01-15,50000.0,,success
P006,B10-U019,B218-S001,2026-02-15,50000.0,WELCOME,success
P007,B11-U018,S001,2026-01-12,50000.0,,success
P008,B7-U010,B149-S001,2026-01-15,50000.0,,failed
P009,B16-U017,B336-S001,2026-01-10,150000.0,DISC10,success
P010,B16-U012,S002,2026-01-01,50000.0,,success
B160-P001,B8-U001,B274-S002,2026-05-01,150000.0,PROMO15,success
B160-P002,B8-U001,S003,2026-07-02,37500.0,,success
B160-P003,B8-U001,B337-S002,2026-02-01,150000.0,SAVE20,success
B160-P004,B8-U001,B148-S001,2026-01-15,150000.0,,success
B160-P005,B8-U001,B272-S002,2026-07-20,150000.0,WELCOME10,success
B160-P006,B8-U001,B254-S002,2025-11-15,5000.0,,failed
B160-P007,B8-U001,S003,2026-07-11,75000.0,,success
B160-P008,B8-U001,B125-S001,2026-01-10,50000.0,PROMO5,success
B161-P001,B8-U002,B313-S001,2026-01-15,50000.0,,success
B161-P002,B8-U002,B313-S001,2026-02-15,50000.0,PROMO10,success
B161-P003,B8-U002,B313-S001,2026-03-15,50000.0,,success
B161-P004,B8-U002,B313-S001,2026-04-15,50000.0,,failed
B161-P005,B8-U002,B313-S001,2026-05-15,50000.0,,success
P001,B8-U003,S001,2026-01-11,150000.0,,success
P002,B8-U003,S001,2026-02-11,150000.0,PR20,success
P003,B8-U003,S001,2026-03-11,150000.0,,success
P004,B8-U003,S001,2026-04-11,150000.0,,failed
P005,B12-U018,S002,2025-11-15,0.0,,failed
P006,B12-U018,S002,2025-12-15,150000.0,DISC10,success
B163-P001,B8-U004,B225-S001,2026-01-25,50000.0,NEW-YEAR,success
B163-P002,B8-U004,B225-S001,2026-02-25,50000.0,,success
B163-P003,B8-U004,B225-S001,2026-03-25,35000.0,SPRING20,success
B163-P004,B8-U004,B225-S001,2026-04-25,50000.0,,failed
B163-P005,B11-U006,B27-S003,2026-08-10,50000.0,,success
B164-P001,B8-U005,B170-S002,2026-02-04,150000.0,,success
B164-P002,B8-U005,B170-S002,2026-03-04,150000.0,PROMO10,success
B164-P003,B8-U005,B170-S002,2026-04-04,150000.0,,failed
B164-P004,B8-U005,B170-S002,2026-05-04,150000.0,,success
B164-P005,B8-U005,B170-S002,2026-06-04,150000.0,PROMO20,success
B164-P006,B8-U005,B170-S002,2026-07-04,150000.0,,success
B164-P007,B7-U012,S002,2026-07-03,150000.0,,success
B164-P008,B7-U012,S002,2026-08-03,150000.0,PROMO5,success
B164-P009,B7-U012,S002,2026-09-03,150000.0,,failed
B164-P010,B7-U012,S002,2026-10-03,150000.0,,success
B164-P011,B1-U014,B33-S001,2026-01-01,50000.0,,success
B164-P012,B4-U004,S001,2026-01-11,150000.0,,success
B164-P013,B4-U004,S001,2026-02-11,150000.0,PROMO15,success
B164-P014,B4-U004,S001,2026-03-11,150000.0,,failed
B164-P015,B3-U015,B74-S001,2026-01-06,150000.0,,success
B164-P016,B3-U015,B74-S001,2026-02-06,150000.0,,success
B164-P017,B16-U021,S004,2026-08-15,150000.0,,success
B164-P018,B16-U021,S004,2026-09-15,150000.0,PROMO5,success
B164-P019,B16-U017,B336-S001,2026-01-05,150000.0,,success
B164-P020,B16-U017,B336-S001,2026-02-05,150000.0,,success
B164-P021,B16-U017,B336-S001,2026-03-05,150000.0,PROMO30,success
P001,B8-U009,B168-S002,2026-03-01,150000.0,SPRING15,success
P002,B8-U009,B168-S002,2026-04-01,150000.0,,success
P003,B1-U016,S003,2026-04-28,50000.0,WELCOME20,success
P004,B17-U014,B353-S001,2026-02-02,50000.0,,failed
P005,B2-U011,B50-S002,2026-03-15,150000.0,,success
P006,B4-U002,B81-S002,2026-08-08,50000.0,SAVE10,success
P007,B16-U017,B336-S003,2026-02-05,150000.0,,failed
P008,B12-U002,S001,2026-02-01,50000.0,,success
P009,B19-U012,S003,2026-10-20,50000.0,NEWUSER,success
P010,B4-U004,S002,2026-02-15,50000.0,,success
P011,U003,B122-S002,2026-04-25,50000.0,,success
P001,B8-U007,S001,2026-02-13,50000.0,,success
P002,B8-U007,S001,2026-03-13,50000.0,PROMO10,success
P003,B15-U022,B319-S005,2026-01-25,50000.0,,failed
P004,B15-U013,B312-S001,2026-01-15,150000.0,,success
P005,B4-U020,B99-S001,2026-01-12,150000.0,NEWUSER,success
P006,B18-U007,B366-S001,2026-02-06,50000.0,,success
P007,B18-U012,B371-S002,2026-02-15,50000.0,,success
P008,B18-U001,B360-S002,2026-03-01,150000.0,SPRING20,failed
P009,B16-U018,B337-S001,2025-12-28,50000.0,,success
P010,B1-U001,B20-S002,2026-04-14,150000.0,,success
P011,B4-U009,S001,2026-01-12,50000.0,,success
P001,B8-U008,B261-S001,2026-01-07,150000.0,,success
P002,B8-U008,B261-S001,2026-02-07,150000.0,PROMO10,success
P003,B8-U008,B261-S001,2026-03-07,150000.0,,success
B168-P001,B8-U009,S001,2026-01-15,50000.0,,success
B168-P002,B8-U009,S001,2026-02-15,50000.0,PROMO10,success
B168-P003,B1-U017,S001,2026-01-20,150000.0,,failed
B168-P004,B11-U001,S001,2026-02-20,50000.0,,success
B168-P005,B10-U005,S001,2026-01-25,150000.0,PROMO15,success
B168-P006,B18-U013,B370-S005,2026-03-01,50000.0,,failed
B168-P007,B11-U020,S003,2026-11-15,150000.0,PROMO5,success
B168-P008,B1-U015,S003,2026-02-15,150000.0,,success
B168-P009,B13-U013,B272-S002,2026-08-01,150000.0,PROMO30,success
B168-P010,B6-U020,B139-S002,2026-03-01,150000.0,,failed
B168-P011,B18-U008,B367-S001,2026-01-20,150000.0,PROMO20,success
P001,B8-U010,B198-S002,2026-04-06,150000.0,,success
P002,B9-U019,B198-S002,2026-04-06,150000.0,PROMO15,success
P003,B10-U013,B212-S001,2026-01-01,150000.0,,success
P004,B3-U009,B68-S002,2026-02-10,50000.0,,success
P005,B5-U001,B100-S002,2026-02-01,150000.0,,failed
P006,B18-U012,B370-S003,2026-01-05,50000.0,WELCOME,success
P007,B8-U014,S001,2026-01-02,150000.0,,success
P008,B7-U014,B153-S001,2025-12-31,150000.0,NEWYEAR,success
P009,B0-U014,B13-S001,2026-01-04,150000.0,,success
P010,B10-U017,B216-S001,2026-01-02,50000.0,,success
B170-P001,B8-U011,B373-S001,2026-01-01,150000.0,,success
B170-P002,B8-U011,B373-S001,2026-02-01,150000.0,PROMO10,success
B170-P003,B8-U011,B373-S001,2026-03-01,135000.0,,success
B170-P004,B18-U014,S001,2026-01-02,50000.0,,failed
B170-P005,B5-U007,B106-S002,2026-02-08,150000.0,PROMO25,success
B170-P006,B7-U001,B140-S002,2026-07-14,150000.0,,success
B170-P007,B19-U011,B390-S003,2026-05-01,150000.0,PROMO15,success
B170-P008,B7-U017,S001,2026-12-28,50000.0,,success
P001,B8-U012,S004,2026-01-20,50000.0,,success
P002,B6-U012,S004,2026-02-10,12500.0,PROMO30,success
P003,B18-U017,S002,2026-01-20,50000.0,,failed
P004,B11-U002,B221-S002,2026-03-05,150000.0,PROMO15,success
P005,B17-U008,B347-S003,2026-03-20,50000.0,,success
P006,B5-U012,B110-S005,2026-03-25,150000.0,PROMO50,success
P001,B8-U013,B139-S001,2026-01-15,50000.0,,success
P002,B8-U013,B139-S001,2026-02-15,50000.0,PROMO10,success
P003,B8-U013,B139-S001,2026-03-15,50000.0,,success
P004,B19-U018,B397-S001,2026-01-20,150000.0,,failed
P005,B19-U018,B397-S001,2026-02-20,150000.0,PROMO20,success
P006,B19-U018,B397-S001,2026-03-20,150000.0,,success
P007,B17-U018,B357-S002,2026-03-15,150000.0,,success
P008,B15-U014,B313-S001,2026-01-18,50000.0,,success
P009,B10-U001,B200-S003,2026-12-02,50000.0,PROMO5,success
P010,B16-U019,B338-S002,2026-01-06,50000.0,,success
P001,B8-U014,B388-S001,2026-01-04,50000.0,,success
P002,B18-U011,B370-S001,2026-01-02,50000.0,PROMO10,success
P003,B14-U018,B297-S001,2026-01-01,150000.0,,success
P004,B8-U020,S003,2025-07-15,150000.0,WELCOME,failed
P005,B1-U018,B37-S003,2026-07-01,50000.0,,success
P001,B8-U015,B110-S003,2026-06-01,50000.0,,success
P002,B8-U015,B110-S003,2026-07-01,35000.0,DISC30,success
P003,B8-U015,B110-S003,2026-08-01,50000.0,,failed
P004,B5-U011,S002,2026-02-15,150000.0,,success
P005,B5-U011,S002,2026-03-15,150000.0,PROMO15,success
P006,B5-U017,S002,2026-04-01,150000.0,,failed
P001,B8-U016,B303-S002,2026-03-03,150000.0,,success
P002,B15-U004,B303-S002,2026-04-03,105000.0,PROMO10,success
P003,B13-U006,S002,2026-03-12,150000.0,,failed
P004,B14-U020,B299-S002,2026-03-18,35000.0,,success
P005,B8-U003,S002,2026-12-01,50000.0,HOLIDAY20,success
P006,B17-U018,B357-S001,2026-02-05,50000.0,,success
P007,B6-U011,S001,2026-01-15,50000.0,,failed
P008,B10-U001,B200-S002,2026-07-14,150000.0,SUMMER15,success
P009,B13-U001,B260-S001,2026-01-15,50000.0,,success
P010,B10-U016,S002,2026-05-11,150000.0,,success
B176-P001,B8-U017,B278-S001,2026-02-01,50000.0,,success
B176-P002,B13-U019,B13-S001,2026-01-15,150000.0,PROMO25,success
B176-P003,B5-U019,B118-S001,2026-01-25,50000.0,,failed
B176-P004,B19-U005,B384-S002,2026-02-08,150000.0,,success
B176-P005,B17-U006,B345-S001,2026-01-11,50000.0,PROMO10,success
B176-P006,B1-U009,S002,2026-07-12,50000.0,,success
B176-P007,B1-U017,S004,2026-09-05,50000.0,,success
B176-P008,B6-U018,B137-S002,2026-01-20,150000.0,PROMO30,failed
B176-P009,B8-U016,S001,2026-01-20,150000.0,,success
B176-P010,B11-U005,B224-S003,2026-09-15,50000.0,,success
B177-P001,B8-U018,B303-S002,2026-03-03,150000.0,,success
B177-P002,B8-U018,B217-S001,2026-02-01,150000.0,SPRING10,success
B177-P003,B15-U004,B303-S002,2026-04-03,150000.0,,success
B177-P004,B10-U018,B217-S001,2026-02-28,150000.0,WELCOME,failed
B177-P005,B0-U019,B17-S005,2026-09-01,150000.0,,success
B177-P006,B16-U012,S001,2026-01-02,150000.0,,success
B177-P007,B13-U008,B267-S002,2026-05-10,50000.0,HALFOFF,success
B177-P008,B5-U012,B110-S005,2026-03-11,150000.0,,failed
B177-P009,B1-U016,S002,2026-02-02,150000.0,,success
B177-P010,B0-U014,B13-S003,2026-07-01,150000.0,,success
B177-P011,B13-U003,B262-S002,2026-02-08,150000.0,,success
B177-P012,B16-U009,S002,2026-05-01,150000.0,,success
P001,B8-U019,B386-S001,2026-01-03,50000.0,,success
P002,B8-U019,B386-S001,2026-02-03,50000.0,DISC10,success
P003,B8-U019,B386-S001,2026-03-03,50000.0,,success
P004,B8-U019,B177-S002,2026-04-10,50000.0,,failed
P005,B8-U019,B177-S002,2026-05-10,50000.0,PROMO20,success
P006,B19-U007,B386-S001,2026-01-03,50000.0,,success
P007,B19-U007,B386-S001,2026-02-03,50000.0,,success
P008,B19-U007,B386-S001,2026-03-03,50000.0,,success
P009,B19-U007,B177-S002,2026-04-10,50000.0,,failed
P010,B19-U007,B177-S002,2026-05-10,50000.0,DISC15,success
P001,B8-U020,S001,2026-01-01,150000.0,,success
P002,B8-U020,S001,2026-02-01,150000.0,PROMO10,success
P003,B8-U020,S001,2026-03-01,150000.0,,success
P004,B8-U020,S001,2026-04-01,150000.0,,failed
P005,B7-U016,B355-S001,2026-01-08,50000.0,,success
P006,B17-U003,B342-S001,2026-01-10,50000.0,SAVE5,success
P007,B17-U003,B342-S001,2026-02-10,50000.0,,success
P008,B2-U001,S002,2026-07-02,150000.0,,success
P009,B11-U004,S001,2026-01-10,150000.0,,success
P010,B15-U015,B314-S001,2026-01-04,150000.0,PROMO20,success
P011,B3-U021,S004,2026-01-20,50000.0,,failed
P012,B13-U019,B278-S002,2026-02-20,150000.0,PROMO15,success
P013,B3-U019,B78-S001,2026-01-10,150000.0,,success
P014,B15-U019,B318-S001,2026-02-01,50000.0,PROMO5,success
B180-P001,B9-U001,S001,2026-01-10,50000.0,,success
B180-P002,B9-U001,S001,2026-02-10,50000.0,PROMO10,success
B180-P003,B9-U001,S001,2026-03-10,35000.0,,success
B180-P004,B9-U001,S001,2026-04-10,50000.0,,failed
B180-P005,B9-U001,S001,2026-05-10,50000.0,PROMO15,success
B180-P006,B9-U001,S001,2026-06-10,50000.0,,success
P001,B9-U002,S003,2026-02-15,25000.0,WELCOME10,success
P002,B9-U002,S003,2026-03-15,25000.0,,success
P003,B10-U004,B203-S003,2026-07-01,50000.0,SPRING20,success
P004,B10-U009,B207-S004,2026-07-10,0.0,,failed
P005,B10-U004,B203-S003,2026-07-01,50000.0,,success
P006,B0-U009,S004,2026-01-25,50000.0,,failed
P001,B9-U003,S001,2026-01-12,150000.0,,success
P002,B9-U003,S001,2026-02-12,150000.0,WELCOME10,success
P003,B9-U003,S001,2026-03-12,150000.0,,success
P004,B9-U003,S001,2026-04-12,150000.0,,failed
P005,B9-U003,S001,2026-05-12,150000.0,SPRING20,success
P006,B9-U003,S001,2026-06-12,150000.0,,success
P001,B9-U004,B129-S002,2026-01-25,1000.0,NEWYEAR10,success
P002,B9-U004,B129-S002,2026-02-25,1000.0,,success
P003,B9-U004,B129-S002,2026-03-25,1000.0,,success
P004,B7-U021,S004,2026-01-15,1500.0,WELCOME20,success
P005,B18-U020,B379-S002,2026-03-10,1500.0,,failed
P006,B18-U020,B379-S004,2026-08-20,1500.0,,success
P007,B17-U014,B353-S002,2026-02-12,1500.0,SPRING5,success
P008,B12-U012,B250-S003,2026-02-20,1500.0,,success
P009,B8-U009,B168-S002,2026-03-05,1500.0,,failed
P010,B3-U015,B74-S002,2026-04-15,500.0,LOYAL50,success
P001,B9-U005,B125-S002,2026-02-20,150000.0,,success
P002,B9-U005,B125-S002,2026-03-20,150000.0,PROMO10,success
P003,B11-U012,B231-S001,2026-01-15,50000.0,,success
P004,B4-U017,S001,2026-01-11,50000.0,,failed
P005,B13-U010,B269-S001,2026-01-10,150000.0,WELCOME,success
P006,B12-U015,B254-S002,2025-11-12,50000.0,,success
P007,B14-U006,B285-S001,2026-01-08,50000.0,,success
P008,B16-U004,S005,2026-09-20,50000.0,,success
P009,B14-U014,S002,2026-01-15,150000.0,SPRING,failed
P010,B4-U011,B90-S003,2026-01-20,50000.0,,success
P011,B1-U009,S001,2026-01-10,150000.0,,success
B185-P001,B9-U006,B377-S001,2026-01-11,50000.0,,success
B185-P002,B9-U006,B377-S001,2026-02-11,50000.0,WELCOME10,success
P003,B9-U006,B377-S001,2026-03-11,50000.0,,success
P004,B4-U009,B278-S001,2026-04-04,50000.0,,success
P005,B4-U009,B278-S001,2026-05-04,50000.0,SPRING5,failed
P006,B3-U002,S004,2026-04-15,150000.0,,success
P007,B3-U002,S004,2026-05-15,150000.0,LOYAL99,success
P008,B10-U020,B219-S002,2026-08-15,50000.0,,success
P009,B13-U019,B278-S001,2026-02-19,50000.0,,success
P010,B19-U028,S005,2026-11-23,150000.0,FALL20,success
P001,B9-U007,B120-S001,2026-02-01,1250.0,PROMO15,success
P002,B9-U007,B120-S001,2026-03-01,1250.0,,success
P003,B9-U007,B120-S001,2026-04-01,1250.0,SAVE20,success
P004,B17-U012,S002,2026-02-10,150000.0,,failed
P005,B17-U019,S001,2026-02-15,150000.0,WELCOME,success
P001,B9-U008,S002,2026-02-15,100000.0,PROMO15,success
P002,B9-U008,S002,2026-03-15,100000.0,,success
P003,B9-U008,S002,2026-04-15,100000.0,,failed
P004,B9-U008,S002,2026-05-15,100000.0,PROMO15,success
P005,B12-U018,S002,2026-01-10,50000.0,,success
P006,B12-U018,S002,2026-02-10,50000.0,PROMO10,success
P007,B12-U018,S002,2026-03-10,50000.0,,failed
P008,B12-U018,S posterior,2026-04-10,50000.0,,success
P009,B19-U008,S002,2026-01-15,50000.0,,success
P010,B4-U007,B86-S003,2026-03-05,50000.0,,success
P001,B9-U009,S001,2026-01-11,150000.0,,success
P002,B9-U009,S001,2026-02-11,150000.0,PROMO10,success
P003,B9-U009,S001,2026-03-11,150000.0,,success
P004,B9-U009,S001,2026-04-11,150000.0,PROMO15,success
P005,B9-U009,S001,2026-05-11,150000.0,,success
P001,B9-U010,B388-S003,2026-08-05,150000.0,,success
P002,B9-U010,B388-S003,2026-08-05,150000.0,PROMO20,success
P003,B10-U004,B203-S001,2026-01-08,50000.0,,success
P004,B10-U004,B203-S001,2026-02-08,50000.0,NEWYEAR,success
P005,B13-U006,S001,2026-01-12,50000.0,,failed
P006,B13-U006,S001,2026-02-11,50000.0,,success
P007,B4-U018,B97-S001,2026-01-10,150000.0,DISC10,success
P008,B4-U018,B97-S001,2026-02-10,150000.0,,failed
P009,B1-U006,B25-S001,2026-01-10,50000.0,,success
P010,B1-U006,B25-S001,2026-02-09,50000.0,SPRING,success
P011,B17-U004,B343-S001,2026-01-11,150000.0,WELCOME,success
P012,B17-U004,B343-S001,2026-02-11,150000.0,,success
P013,B9-U019,B196-S005,2026-01-20,50000.0,,failed
P014,B9-U019,B196-S005,2026-02-20,50000.0,,success
P015,B9-U019,B198-S002,2026-04-06,150000.0,VIP,success
P016,B9-U019,B198-S002,2026-05-06,150000.0,,success
B190-P001,B9-U011,B219-S001,2026-01-15,75000.0,,success
B190-P002,B9-U011,B219-S001,2026-02-15,75000.0,SAVE20,success
B190-P003,B9-U011,B219-S001,2026-03-15,75000.0,,success
B190-P004,B9-U011,B219-S001,2026-04-15,75000.0,,failed
B190-P005,B9-U011,B219-S001,2026-05-15,75000.0,SAVE10,success
P191-001,B9-U012,B271-S001,2026-01-03,150000.0,,success
P191-002,B9-U012,B271-S001,2026-02-03,150000.0,PROMO10,success
P191-003,B9-U012,B271-S001,2026-03-03,150000.0,,success
P191-004,B9-U012,B271-S001,2026-04-03,150000.0,,success
P191-005,B8-U014,S001,2026-01-07,150000.0,,success
P191-006,B8-U014,S001,2026-02-07,150000.0,PROMO20,success
P191-007,B11-U009,B228-S001,2026-01-07,150000.0,,success
P191-008,B11-U009,B228-S001,2026-02-07,150000.0,,success
P191-009,B6-U006,B125-S002,2026-02-06,150000.0,,success
P191-010,B6-U006,B125-S002,2026-03-06,150000.0,PROMO15,success
